upload_id,user_name,user_id,user_real_name,name,date_iso,date_unix,year,license,license_url,score,num_scores,num_playlists,thumbs_up,num_files,n_remixes,n_sources,usertags,systags,page_url,has_meta
10478,antistar,,antistar.hu,Cybersutra Suite (Mantra Mix),2007-05-28T02:15:00+00:00,1180318500,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,1,0,1,"buddhism,female_vocals,haiku,meditation,spoken_word","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/antistar/10478,False
10479,misterC,,misterC,Digital Revolution (status quo mix),2007-05-28T02:39:00+00:00,1180319940,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,2.0,,1,1,0,1,"electric,electric_piano,funky,organ,piano,spoken_word","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/misterC/10479,False
10480,nickleus,,Nickleus,Cathedral Organ Intro 01,2007-05-28T05:15:00+00:00,1180329300,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,400.0,,,1,1,0,0,"calm,church,organ,religious","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/nickleus/10480,False
10482,djiz,,Kwame,4Ress Prjek - From The BX - DjiZ RmX,2007-05-28T12:08:00+00:00,1180354080,,Attribution Noncommercial,http://creativecommons.org/licenses/by-nc/2.5/,500.0,2.0,,1,1,0,1,"hip_hop,male_vocals","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/djiz/10482,False
10483,deaddragoncarcass,,deaddragoncarcass,septovember,2007-05-28T13:20:00+00:00,1180358400,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,400.0,,,1,1,0,2,"bass,electric,guitar","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/deaddragoncarcass/10483,False
10487,kulimu,,kulimu,Tout reprendre,2007-05-28T17:14:00+00:00,1180372440,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,2.0,,1,1,0,1,techno,"non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/kulimu/10487,False
10488,duckett,,duckett,Recommencer (memories mix),2007-05-28T20:05:00+00:00,1180382700,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,4.0,,1,1,0,1,"female_vocals,hip_hop,trip_hop","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/duckett/10488,False
10491,iandsmith,,The Hexyl Circle,Not Strong Enough Guitar,2007-05-29T03:13:00+00:00,1180408380,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,1.0,,1,1,1,0,"chill,downtempo,guitar,instrumental","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/iandsmith/10491,False
10492,iandsmith,,The Hexyl Circle,Not Strong Enough Pell 2,2007-05-29T03:34:00+00:00,1180409640,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,1.0,,1,1,2,0,male_vocals,"attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/iandsmith/10492,False
10493,saryon,,saryon,Volando hacia la Luna (SilviaO vocal mix),2007-05-29T05:54:00+00:00,1180418040,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,3.0,,1,1,0,1,"electronic,trance,vocal_trance","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/saryon/10493,False
10496,grapes,,grapes,Night Watch/So Official mix,2007-05-29T18:20:00+00:00,1180462800,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,6.0,,1,2,0,2,"ambient,chill,downtempo,experimental,hip_hop,instrumental,male_vocals","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/grapes/10496,False
10498,calendargirl,,calendargirl,BRANDNUTOPIA,2007-05-30T04:18:00+00:00,1180498680,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,17.0,,1,1,0,1,,"attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/calendargirl/10498,False
10499,thanvannispen,,thanvannispen,The Sigh,2007-05-30T07:50:00+00:00,1180511400,,Sampling Plus,http://creativecommons.org/licenses/sampling+/1.0/,500.0,5.0,,1,1,0,0,"air,ambient,ambient_flavor,atmospheric,breath,downtempo,dramatic,drone,eery,electronic,music_for_film,orchestral,suspense,vocals","sampling_plus,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/thanvannispen/10499,False
10500,minimal_art,,minimal_art,RemixMylife,2007-05-30T11:33:00+00:00,1180524780,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,4.0,,1,1,1,1,"electronic,female_vocals,loops,spoken_word","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/minimal_art/10500,False
10501,kulimu,,kulimu,Marionette Man,2007-05-30T14:01:00+00:00,1180533660,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,400.0,3.0,,1,1,0,2,techno,"non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/kulimu/10501,False
10502,Sawtooth,,Sawtooth,So Official (Muddled Heap Remix),2007-05-30T15:11:00+00:00,1180537860,,Attribution Noncommercial,http://creativecommons.org/licenses/by-nc/2.5/,500.0,1.0,,1,1,1,1,"bass,electro,hip_hop,male_vocals","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Sawtooth/10502,False
10504,grapes,,grapes,Que Pena,2007-05-30T22:23:00+00:00,1180563780,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,6.0,,1,4,0,2,"chill,downtempo,drums,experimental,loops,trip_hop","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/grapes/10504,False
10505,IceSun,,IceSun,Close My Eyes,2007-05-30T22:25:00+00:00,1180563900,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,500.0,9.0,,1,1,0,1,"chill,downtempo,electronic,male_vocals,spoken_word","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/IceSun/10505,False
10507,sorill,,sorill,h̦stvisa vers 1--2,2007-05-31T06:38:00+00:00,1180593480,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,1.0,,1,1,1,0,"male_vocals,poetry,spoken_word,swedish","attribution,audio,ogg,44k,mono,VBR",https://ccmixter.org/files/sorill/10507,False
10508,sorill,,sorill,h̦stvisa guitar part,2007-05-31T06:39:00+00:00,1180593540,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,1.0,,1,1,0,0,"acoustic,guitar,impro","attribution,audio,ogg,44k,mono,VBR",https://ccmixter.org/files/sorill/10508,False
10509,abhisv,,Abhi S.V.,Digital Revolution (Remix),2007-05-31T07:03:00+00:00,1180594980,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,1.0,,1,1,0,1,"downtempo,drums,electronic,future,male_vocals,spoken_word,wierd","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/abhisv/10509,False
10510,kulimu,,kulimu,99 Percent Noise,2007-05-31T08:27:00+00:00,1180600020,,Attribution Noncommercial,http://creativecommons.org/licenses/by-nc/2.5/,475.0,3.0,,1,1,0,1,electronic,"non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/kulimu/10510,False
10511,Patient99,,Patient99,Crazy Love (The Motorcycle Song) - Slow Mix,2007-05-31T08:45:00+00:00,1180601100,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,400.0,4.0,,1,1,0,1,"chill,downtempo,experimental","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Patient99/10511,False
10513,Patient99,,Patient99,Oh Lord (Surreal Mix),2007-05-31T09:25:00+00:00,1180603500,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,400.0,2.0,,1,1,0,1,"downtempo,experimental","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Patient99/10513,False
10514,djiz,,Kwame,Nube - Djiz Rmx,2007-05-31T14:48:00+00:00,1180622880,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,400.0,,,1,1,0,1,"bass,chill,electronic,experimental,female_vocals,synthesizer,trip_hop","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/djiz/10514,False
10515,djiz,,Kwame,Pure Hearth Vox - Djiz Rmx,2007-05-31T15:02:00+00:00,1180623720,,Attribution,http://creativecommons.org/licenses/by/2.5/,,,,1,1,0,1,"hip_hop,male_vocals","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/djiz/10515,False
10516,djiz,,Kwame,Why Me - DjiZ RmX,2007-05-31T15:16:00+00:00,1180624560,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,1.0,,1,1,0,0,"electro,electronic,male_vocals,synthesizer,techno","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/djiz/10516,False
10517,BOCrew,,Bocrew,Dodds & Boddyker / Unreleased BOC beat,2007-05-31T18:30:00+00:00,1180636200,,Attribution Noncommercial,http://creativecommons.org/licenses/by-nc/2.5/,500.0,5.0,,1,1,0,1,"experimental,hip_hop","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/BOCrew/10517,False
10518,grapes,,grapes,Cidade Sol,2007-05-31T18:46:00+00:00,1180637160,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,5.0,,1,1,0,2,,"non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/grapes/10518,False
10519,kendra,,Ms.Vybe,Celebrity,2007-05-31T19:35:00+00:00,1180640100,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,8.0,,1,1,17,0,"chill,female_vocals,hip_hop","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/kendra/10519,False
10520,calendargirl,,calendargirl,May,2007-06-01T05:16:00+00:00,1180674960,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,19.0,,1,1,58,0,"experimental,female_vocals","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/calendargirl/10520,False
10522,sgrunt,,sgrunt,I'll remember this (January RMX),2007-06-01T05:48:00+00:00,1180676880,,Attribution Noncommercial,http://creativecommons.org/licenses/by-nc/2.5/,500.0,,,1,1,0,1,"boombox,electro,massive_attack,nine_inch_nails,soul,trip_hop","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/sgrunt/10522,False
10523,Foundationz,,Foundationz,Snappinandclappin,2007-06-01T06:49:00+00:00,1180680540,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,,,1,1,0,2,,"attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Foundationz/10523,False
10525,kulimu,,kulimu,J'te parle,2007-06-01T07:53:00+00:00,1180684380,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,433.0,4.0,,1,1,0,1,hip_hop,"non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/kulimu/10525,False
10526,kcentric,,KCentric,Moon Man (Final Mix),2007-06-01T12:56:00+00:00,1180702560,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,4.0,,1,1,1,2,,"non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/kcentric/10526,False
10527,emorage,,Dj Core,Paris channel,2007-06-01T17:35:00+00:00,1180719300,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,2.0,,1,1,0,1,"chill,electronic,female_vocals,spoken_word","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/emorage/10527,False
10528,kcentric,,KCentric,Celebrity (Snap Neck Club Mix),2007-06-01T20:59:00+00:00,1180731540,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,10.0,,1,1,0,1,"celebrity,female_vocals,hand_claps,kcentric,synthesizer,vybe","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/kcentric/10528,False
10529,djiz,,Kwame,Material Girl (Dj Lang) - DjiZ RMX,2007-06-02T00:09:00+00:00,1180742940,,Attribution Noncommercial,http://creativecommons.org/licenses/by-nc/2.5/,350.0,,,1,1,0,1,"electro,hip_hop,male_vocals","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/djiz/10529,False
10530,grapes,,grapes,alhambra way,2007-06-02T00:34:00+00:00,1180744440,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,450.0,5.0,,1,1,0,4,"ambient,chill,experimental,hip_hop,instrumental,trip_hop","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/grapes/10530,False
10533,Patient99,,Patient99,Male Vocal Drones (Dreampop Mix),2007-06-02T03:49:00+00:00,1180756140,,Attribution,http://creativecommons.org/licenses/by/2.5/,500.0,2.0,,1,1,1,1,"chill,electronic,experimental,male_vocals","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Patient99/10533,False
10535,hepepe,,Budapest BluesBoy,Recommencer (Cyberpest Mix),2007-06-02T06:04:00+00:00,1180764240,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,5.0,,1,1,2,2,"electronic,female_vocals,miel,patient99,spoken_word","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/hepepe/10535,False
10538,E_State,,DJ.E-State,Ima Kick Your Ass,2007-06-02T09:06:00+00:00,1180775160,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,500.0,4.0,,1,1,0,1,hip_hop,"attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/E_State/10538,False
10541,kcentric,,KCentric,Moon Man (A capella),2007-06-02T14:33:00+00:00,1180794780,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,4.0,,1,1,3,0,"album,ashwan,experimental,funny,kcentric,male_vocals,moon,ronan,shatner,techno,trippy,wonka","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/kcentric/10541,False
10544,dsy,,dsy,Acoustic Guitar 01,2007-06-02T16:00:00+00:00,1180800000,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,,,1,1,1,0,"acoustic,downtempo,guitar,hip_hop","non_commercial,archive,zip",https://ccmixter.org/files/dsy/10544,False
10545,tacet,,tacet,April (tacet mix),2007-06-02T16:02:00+00:00,1180800120,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,10.0,,1,1,0,1,"chill,downtempo,electronic,female_vocals,orchestral","editorial_pick,non_commercial,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/tacet/10545,False
10547,grapes,,grapes,MX,2007-06-02T22:46:00+00:00,1180824360,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,11.0,,1,2,0,2,"chill,downtempo,experimental,female_vocals,trip_hop","editorial_pick,non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/grapes/10547,False
10548,abhisv,,Abhi S.V.,A.B.H.I. (Acapella),2007-06-03T03:07:00+00:00,1180840020,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,400.0,4.0,,1,1,5,0,"abhi,hip_hop,indian,male_vocals","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/abhisv/10548,False
10550,omnivista,,Omni Vista,Ana [Omni Vista's Dark Mix],2007-06-03T05:27:00+00:00,1180848420,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,4.0,,1,1,0,2,"dance,electronic,house,male_vocals,spoken_word","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/omnivista/10550,False
10551,BeeAge,,BeeAge,2012 (Rock remix),2007-06-03T07:08:00+00:00,1180854480,,Attribution Noncommercial,http://creativecommons.org/licenses/by-nc/2.5/,,,,1,1,0,1,"bass,female_vocals,guitar","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/BeeAge/10551,False
10552,Nurykabe,,Morusque,030607 glitches 01,2007-06-03T08:15:00+00:00,1180858500,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,4.0,,1,1,8,0,"clicks,electro,hiss,idm,loops,machine,mechanical,noise,noises,scratching,strange,sync,synthesizer,turntables,wind","attribution,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/Nurykabe/10552,False
10553,Briareus,,Briareus,The Trip,2007-06-03T10:22:00+00:00,1180866120,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,5.0,,1,1,0,2,"chill,downtempo,female_vocals,jazz,male_vocals,spoken_word","non_commercial,audio,mp3,44k,stereo",https://ccmixter.org/files/Briareus/10553,False
10555,4nsic,,FORENSIC,Hip Hop,2007-06-03T12:58:00+00:00,1180875480,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,22.0,,1,1,31,0,"hip_hop,male_vocals","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/4nsic/10555,False
10556,djiz,,Kwame,ABZ - A.B.H.I (Djiz_rmx),2007-06-03T13:13:00+00:00,1180876380,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,500.0,4.0,,1,1,0,1,"hip_hop,male_vocals","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/djiz/10556,False
10557,DJ_Rkod,,DJ Rkod,Pulse (Tracks),2007-06-03T14:16:00+00:00,1180880160,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,4.0,,1,7,4,0,"bass,dance,digital,drums,electro,electronic,guitar,house,industrial,instrumental,rock","attribution,archive,zip,archive,zip,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,archive,zip,archive,zip",https://ccmixter.org/files/DJ_Rkod/10557,False
10558,Tye,,Tye,introz,2007-06-03T14:19:00+00:00,1180880340,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,,,1,1,0,0,beats,"attribution,audio,wma,44k,stereo,CBR",https://ccmixter.org/files/Tye/10558,False
10559,cdk,,cdk,Que Pena - cdk mix,2007-06-03T14:25:00+00:00,1180880700,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,494.0,23.0,,1,1,0,1,"dnb,drums,electro,electronic,female_vocals,guitar,synthesizer,techno","editorial_pick,non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/cdk/10559,False
10561,duckett,,duckett,Ready or Not (freestyle) f. White Child,2007-06-03T15:05:00+00:00,1180883100,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,500.0,6.0,,1,1,4,0,"hip_hop,male_vocals","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/duckett/10561,False
10562,Sawtooth,,Sawtooth,Project Codeword: ILLY,2007-06-03T15:24:00+00:00,1180884240,,Noncommercial Sampling Plus,http://creativecommons.org/licenses/nc-sampling+/1.0/,400.0,,,1,1,0,1,"drums,electro,electronic,experimental,hip_hop,loops,synthesizer,techno","nc_sampling_plus,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Sawtooth/10562,False
10566,backwedge,,backwedge,Furture (bw remix),2007-06-03T16:37:00+00:00,1180888620,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,400.0,,,1,1,0,1,"loops,male_vocals,scratching","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/backwedge/10566,False
10568,omnivista,,Omni Vista,Celebrity  [Omni Vista's Courture Mix],2007-06-03T18:30:00+00:00,1180895400,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,475.0,4.0,,1,1,0,2,"downtempo,electro,experimental","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/omnivista/10568,False
10572,Fonik,,Fonik,Keep on Smokin',2007-06-03T20:53:00+00:00,1180903980,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,400.0,,,1,1,0,1,"chunky,funky,hip_hop,music,skunky,underground","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Fonik/10572,False
10573,Fireproof_Babies,,Fireproof_Babies,organ and drums,2007-06-03T21:44:00+00:00,1180907040,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,3.0,,1,1,1,0,"drums,organ","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Fireproof_Babies/10573,False
10574,deaddragoncarcass,,deaddragoncarcass,marry a net,2007-06-03T22:45:00+00:00,1180910700,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,,,1,1,0,1,,"non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/deaddragoncarcass/10574,False
10575,ashwan,,ASHWAN,MOON MAN INStruMENTAL,2007-06-04T00:39:00+00:00,1180917540,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,3.0,,1,1,1,0,"electro,experimental,guitar,hip_hop,male_vocals,trip_hop","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/ashwan/10575,False
10576,hepepe,,Budapest BluesBoy,Marionette Man (Cyberpest Mix),2007-06-04T03:54:00+00:00,1180929240,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,4.0,,1,1,0,1,"electronic,experimental,female_vocals,mistyfied,negative_sound_institute,spoken_word,synthesizer","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/hepepe/10576,False
10578,minimal_art,,minimal_art,May,2007-06-04T10:14:00+00:00,1180952040,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,10.0,,1,1,1,2,"electronic,female_vocals,guitar,synthesizer","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/minimal_art/10578,False
10579,djlang59,,J.Lang,Crazy Love-The  Alex & Lang mix,2007-06-04T11:33:00+00:00,1180956780,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,495.0,39.0,,1,1,1,2,"guitar,hip_hop,male_vocals,rock","editorial_pick,non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/djlang59/10579,False
10580,Zoulactive,,Zoulactive,Que Pena soulful house remix,2007-06-04T12:50:00+00:00,1180961400,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,4.0,,1,1,0,2,"bossa_nova,electronica,house,jazz","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Zoulactive/10580,False
10583,Fonik,,Fonik,Yesterdays,2007-06-04T19:29:00+00:00,1180985340,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,4.0,,1,1,5,0,"bipolar,disorder,hip_hop,music,underground","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Fonik/10583,False
10584,Fonik,,Fonik,Killah Konflik,2007-06-04T19:40:00+00:00,1180986000,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,7.0,,1,1,20,0,"aggressive,anger,fly,funky,hip_hopity,mean,underground","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Fonik/10584,False
10585,Fonik,,Fonik,You asked for it,2007-06-04T19:50:00+00:00,1180986600,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,13.0,,1,1,21,0,"angry,more","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Fonik/10585,False
10586,tripledoubler,,tripledoubler,No Rebuttal-Killer Intro [tdRMX],2007-06-05T01:18:00+00:00,1181006280,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,400.0,,,1,1,0,3,"female_vocals,hip_hop,spoken_word","non_commercial,audio,mp3,48k,stereo,CBR",https://ccmixter.org/files/tripledoubler/10586,False
10587,oldDog,,oldDog,Close My Eyes,2007-06-05T03:42:00+00:00,1181014920,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,500.0,7.0,,1,1,0,1,"ambient,downtempo,male_vocals,spoken_word,synthesizer","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/oldDog/10587,False
10588,edezhath,,edezhath,Garo Welcome,2007-06-05T04:10:00+00:00,1181016600,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,,,1,1,1,0,"garo,indian","attribution,audio,ogg,44k,mono,VBR",https://ccmixter.org/files/edezhath/10588,False
10589,backwedge,,backwedge,close my eyes (bw mix),2007-06-05T06:36:00+00:00,1181025360,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,,,1,1,0,1,"ambient,chill,drums,instrumental,male_vocals,spoken_word","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/backwedge/10589,False
10590,Nurykabe,,Morusque,050607 drums 02,2007-06-05T08:15:00+00:00,1181031300,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,,,1,1,3,0,"drums,filters,loops,processed","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Nurykabe/10590,False
10591,silviao,,SilviaO,Algo de vida,2007-06-05T10:25:00+00:00,1181039100,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,6.0,,1,1,4,0,"chill,downtempo,electronic,female_vocals","non_commercial,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/silviao/10591,False
10592,silviao,,SilviaO,Algo de vida (2),2007-06-05T10:28:00+00:00,1181039280,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,4.0,,1,1,3,0,"chill,downtempo,electronic,female_vocals,synthesizer","non_commercial,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/silviao/10592,False
10593,djtrickydick,,djtrickydick,Je te parle - Tricky Dick remix,2007-06-05T10:58:00+00:00,1181041080,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,1.0,,1,1,0,1,"bass,hip_hop,male_vocals","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/djtrickydick/10593,False
10595,BOCrew,,Bocrew,Dakar to Paris To NY to Detroit,2007-06-05T15:10:00+00:00,1181056200,,Attribution Noncommercial,http://creativecommons.org/licenses/by-nc/2.5/,500.0,7.0,,1,1,0,1,"electronic,experimental,hip_hop","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/BOCrew/10595,False
10597,ohskiwoski,,ohskiwoski,HKM,2007-06-05T15:50:00+00:00,1181058600,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,,,1,1,0,1,"hip_hop,reggae","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/ohskiwoski/10597,False
10598,kendra,,Ms.Vybe,Hopped on Tha Beat (Just a 16),2007-06-05T16:45:00+00:00,1181061900,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,500.0,4.0,,1,1,6,0,"ambient,female_vocals","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/kendra/10598,False
